model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,RMSE,prep_time_s,release_stage,release_metric,target_transform,target_units,truth_item_id,covariate_mode,ensemble_eval_mode
chronos2,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,4.14966236825647,0.0,22.12036295584403,29,bbfa68cf8f3e8a00,False,0.7.0,4.14966236825647,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
drift,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,3.9614725986431383,0.0,0.7566438743378967,29,bbfa68cf8f3e8a00,False,0.7.0,3.9614725986431383,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
ensemble_avg_top3,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,3.93223755318543,0.0,0.035618371912278235,29,bbfa68cf8f3e8a00,False,0.7.0,3.93223755318543,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,posthoc
factor_pca_qd,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,5.7786447066685245,0.0,1.015549708274193,29,bbfa68cf8f3e8a00,False,0.7.0,5.7786447066685245,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
local_trend_ssm,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,3.865146205343049,0.0,6.208432627026923,29,bbfa68cf8f3e8a00,False,0.7.0,3.865146205343049,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
lstm_multivariate,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,4.105520438531349,0.0,15.397007458028384,29,bbfa68cf8f3e8a00,False,0.7.0,4.105520438531349,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
lstm_univariate,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,3.9352793333859277,0.0,17.120955378981307,29,bbfa68cf8f3e8a00,False,0.7.0,3.9352793333859277,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
mean,/Users/rayhanmomin/code/fev-macro/results/processed_full_all_models_h1_first_20260222_1810/gdpc1_qoq_saar_first_pct_dataset.parquet,,1,29,-29,1,1,,4,RMSE,[],[],id,timestamp,target,,"['covid_dummy_2020q2', 'covid_dummy_2020q3']","['A014RE1Q156NBEA', 'A823RL1Q225SBEA', 'AAA', 'AAAFFM', 'ACOGNOx', 'AHETPIx', 'AMDMNOx', 'AMDMUOx', 'ANDENOx', 'AWHMAN', 'AWHNONAG', 'AWOTMAN', 'B020RE1Q156NBEA', 'B021RE1Q156NBEA', 'BAA', 'BAA10YM', 'BOGMBASEREALx', 'BUSINVx', 'BUSLOANSx', 'CE16OV', 'CES0600000007', 'CES0600000008', 'CES2000000008x', 'CES3000000008x', 'CES9091000001', 'CES9092000001', 'CES9093000001', 'CIVPART', 'CLAIMSx', 'CMRMTSPLx', 'CNCFx', 'COMPAPFF', 'COMPRMS', 'COMPRNFB', 'CONSPIx', 'CONSUMERx', 'CP3M', 'CPF3MTB3Mx', 'CPIAPPSL', 'CPIAUCSL', 'CPILFESL', 'CPIMEDSL', 'CPITRNSL', 'CPIULFSL', 'CUMFNS', 'CUSR0000SA0L2', 'CUSR0000SA0L5', 'CUSR0000SAC', 'CUSR0000SAD', 'CUSR0000SAS', 'CUSR0000SEHC', 'DCLORG3Q086SBEA', 'DDURRG3Q086SBEA', 'DFDHRG3Q086SBEA', 'DFSARG3Q086SBEA', 'DFXARG3Q086SBEA', 'DGDSRG3Q086SBEA', 'DGOERG3Q086SBEA', 'DHCERG3Q086SBEA', 'DHLCRG3Q086SBEA', 'DHUTRG3Q086SBEA', 'DIFSRG3Q086SBEA', 'DMANEMP', 'DMOTRG3Q086SBEA', 'DNDGRG3Q086SBEA', 'DODGRG3Q086SBEA', 'DONGRG3Q086SBEA', 'DOTSRG3Q086SBEA', 'DPIC96', 'DRCARG3Q086SBEA', 'DREQRG3Q086SBEA', 'DRIWCIL', 'DSERRG3Q086SBEA', 'DTCOLNVHFNM', 'DTCTHFNM', 'DTRSRG3Q086SBEA', 'EXCAUSx', 'EXJPUSx', 'EXPGSC1', 'EXSZUSx', 'EXUSEU', 'EXUSUKx', 'FEDFUNDS', 'FGRECPTx', 'FPIx', 'GCEC1', 'GDPCTPI', 'GFDEBTNx', 'GFDEGDQ188S', 'GPDIC1', 'GPDICTPI', 'GS1', 'GS10', 'GS10TB3Mx', 'GS1TB3Mx', 'GS5', 'HNOREMQ027Sx', 'HOABS', 'HOAMS', 'HOANBS', 'HOUST', 'HOUST5F', 'HOUSTMW', 'HOUSTNE', 'HOUSTS', 'HOUSTW', 'HWIURATIOx', 'HWIx', 'IMPGSC1', 'INDPRO', 'INVCQRMTSPL', 'INVEST', 'IPB51110SQ', 'IPB51220SQ', 'IPB51222S', 'IPBUSEQ', 'IPCONGD', 'IPDBS']",[],gdp_qoq_saar_h1,3.822362037568257,0.0,0.7512325801653787,29,bbfa68cf8f3e8a00,False,0.7.0,3.822362037568257,5.699712750152685,first,alfred_qoq_saar,saar_growth,pct_qoq_saar,gdpc1_qoq_saar_first_pct,processed,
