model_1,model_2,win_rate,skill_score
local_trend_ssm,local_trend_ssm,0.5,0.0
local_trend_ssm,mean,1.0,0.005176193593260048
local_trend_ssm,auto_arima,1.0,0.020504235310917385
local_trend_ssm,random_forest,1.0,0.01952668702264382
local_trend_ssm,bvar_minnesota_8,1.0,0.03273176352369089
local_trend_ssm,bvar_minnesota_growth_8,1.0,0.03274326769716107
local_trend_ssm,xgboost,1.0,0.03815283209843778
local_trend_ssm,theta,1.0,0.052084734674822
local_trend_ssm,chronos2,1.0,0.0742999699551139
local_trend_ssm,mixed_freq_dfm_md,1.0,0.0799336748966798
local_trend_ssm,bvar_minnesota_20,1.0,0.08524309891209125
local_trend_ssm,bvar_minnesota_growth_20,1.0,0.08530042824349882
local_trend_ssm,auto_ets,1.0,0.08562462962879391
local_trend_ssm,factor_pca_qd,1.0,0.170771503320435
local_trend_ssm,naive_last,1.0,0.2532431136657213
local_trend_ssm,drift,1.0,0.254554597310493
local_trend_ssm,seasonal_naive,1.0,0.3578612714725731
mean,local_trend_ssm,0.0,-0.005203125980625778
mean,mean,0.5,0.0
mean,auto_arima,1.0,0.015407795449750572
mean,random_forest,1.0,0.01442516085458101
mean,bvar_minnesota_8,1.0,0.02769894503224679
mean,bvar_minnesota_growth_8,1.0,0.027710509063380906
mean,xgboost,1.0,0.033148220109737725
mean,theta,1.0,0.04715261213037669
mean,chronos2,1.0,0.06948343607852114
mean,mixed_freq_dfm_md,1.0,0.07514645389663577
mean,bvar_minnesota_20,1.0,0.08048350351408384
mean,bvar_minnesota_growth_20,1.0,0.08054113113722527
mean,auto_ets,1.0,0.08086701938317109
mean,factor_pca_qd,1.0,0.1664569229854862
mean,naive_last,1.0,0.24935764350922407
mean,drift,1.0,0.25067595096862116
mean,seasonal_naive,1.0,0.35452014277100585
auto_arima,local_trend_ssm,0.0,-0.02093345989854889
auto_arima,mean,0.0,-0.015648910664277205
auto_arima,auto_arima,0.5,0.0
auto_arima,random_forest,0.6666666666666666,-0.0009980117561649848
auto_arima,bvar_minnesota_8,1.0,0.012483492684273956
auto_arima,bvar_minnesota_growth_8,1.0,0.012495237679898241
auto_arima,xgboost,1.0,0.018018042980637694
auto_arima,theta,1.0,0.03224158848091507
auto_arima,chronos2,1.0,0.054921865498083866
auto_arima,mixed_freq_dfm_md,1.0,0.060673503376124205
auto_arima,bvar_minnesota_20,1.0,0.06609407200624662
auto_arima,bvar_minnesota_growth_20,1.0,0.06615260143891433
auto_arima,auto_ets,1.0,0.06648358948090749
auto_arima,factor_pca_qd,1.0,0.15341288183845936
auto_arima,naive_last,1.0,0.23761090833167753
auto_arima,drift,1.0,0.23894984586673462
auto_arima,seasonal_naive,1.0,0.344419086149639
random_forest,local_trend_ssm,0.0,-0.019915572167230167
random_forest,mean,0.0,-0.014636291716912053
random_forest,auto_arima,0.3333333333333333,0.0009970167217555614
random_forest,random_forest,0.5,0.0
random_forest,bvar_minnesota_8,1.0,0.013468063155077425
random_forest,bvar_minnesota_growth_8,1.0,0.013479796440744596
random_forest,xgboost,1.0,0.018997095412248255
random_forest,theta,1.0,0.03320645979981918
random_forest,chronos2,1.0,0.05586412420154785
random_forest,mixed_freq_dfm_md,1.0,0.061610027600446315
random_forest,bvar_minnesota_20,1.0,0.06702519183300304
random_forest,bvar_minnesota_growth_20,1.0,0.06708366291084766
random_forest,auto_ets,1.0,0.06741432095222832
random_forest,factor_pca_qd,1.0,0.15425694335168927
random_forest,naive_last,1.0,0.23837102300455482
random_forest,drift,1.0,0.2397086255965002
random_forest,seasonal_naive,1.0,0.3450727112832115
bvar_minnesota_8,local_trend_ssm,0.0,-0.03383938631431782
bvar_minnesota_8,mean,0.0,-0.02848803350641793
bvar_minnesota_8,auto_arima,0.0,-0.012641300263634747
bvar_minnesota_8,random_forest,0.0,-0.013651928186076079
bvar_minnesota_8,bvar_minnesota_8,0.5,0.0
bvar_minnesota_8,bvar_minnesota_growth_8,1.0,1.189346764052246e-05
bvar_minnesota_8,xgboost,0.6666666666666666,0.005604514208484179
bvar_minnesota_8,theta,1.0,0.020007863818244043
bvar_minnesota_8,chronos2,1.0,0.04297484902724935
bvar_minnesota_8,mixed_freq_dfm_md,1.0,0.04879919508671371
bvar_minnesota_8,bvar_minnesota_20,1.0,0.05428828675248909
bvar_minnesota_8,bvar_minnesota_growth_20,1.0,0.05434755607328945
bvar_minnesota_8,auto_ets,1.0,0.05468272823450515
bvar_minnesota_8,factor_pca_qd,1.0,0.14271091987845408
bvar_minnesota_8,naive_last,1.0,0.22797331890617845
bvar_minnesota_8,drift,1.0,0.22932918235265043
bvar_minnesota_8,seasonal_naive,1.0,0.3361316909705485
bvar_minnesota_growth_8,local_trend_ssm,0.0,-0.03385168239584768
bvar_minnesota_growth_8,mean,0.0,-0.028500265941049152
bvar_minnesota_growth_8,auto_arima,0.0,-0.012653344223415353
bvar_minnesota_growth_8,random_forest,0.0,-0.013663984165870113
bvar_minnesota_growth_8,bvar_minnesota_8,0.0,-1.1893609096924607e-05
bvar_minnesota_growth_8,bvar_minnesota_growth_8,0.5,0.0
bvar_minnesota_growth_8,xgboost,0.6666666666666666,0.0055926872572886754
bvar_minnesota_growth_8,theta,1.0,0.019996208174858365
bvar_minnesota_growth_8,chronos2,1.0,0.042963466544207796
bvar_minnesota_growth_8,mixed_freq_dfm_md,1.0,0.04878788187616756
bvar_minnesota_growth_8,bvar_minnesota_20,1.0,0.05427703882705348
bvar_minnesota_growth_8,bvar_minnesota_growth_20,1.0,0.05433630885278007
bvar_minnesota_growth_8,auto_ets,1.0,0.05467148500040231
bvar_minnesota_growth_8,factor_pca_qd,1.0,0.14270072361725217
bvar_minnesota_growth_8,naive_last,1.0,0.22796413672262117
bvar_minnesota_growth_8,drift,1.0,0.22932001629520304
bvar_minnesota_growth_8,seasonal_naive,1.0,0.33612379518038915
xgboost,local_trend_ssm,0.0,-0.03966621036237483
xgboost,mean,0.0,-0.03428469678516821
xgboost,auto_arima,0.0,-0.01834864974029493
xgboost,random_forest,0.0,-0.01936497366461043
xgboost,bvar_minnesota_8,0.3333333333333333,-0.005636101821221651
xgboost,bvar_minnesota_growth_8,0.3333333333333333,-0.00562414132078648
xgboost,xgboost,0.5,0.0
xgboost,theta,0.6666666666666666,0.014484528354727133
xgboost,chronos2,1.0,0.037580957830896766
xgboost,mixed_freq_dfm_md,1.0,0.043438130497794325
xgboost,bvar_minnesota_20,1.0,0.048958159243104094
xgboost,bvar_minnesota_growth_20,1.0,0.04901776261183144
xgboost,auto_ets,1.0,0.04935482383747525
xgboost,factor_pca_qd,1.0,0.1378791513326676
xgboost,naive_last,1.0,0.22362209792283372
xgboost,drift,1.0,0.22498560315374583
xgboost,seasonal_naive,1.0,0.3323900615849762
theta,local_trend_ssm,0.0,-0.05494661451301175
theta,mean,0.0,-0.04948600660573832
theta,auto_arima,0.0,-0.03331574088858158
theta,random_forest,0.0,-0.03434700214581854
theta,bvar_minnesota_8,0.0,-0.020416351396653765
theta,bvar_minnesota_growth_8,0.0,-0.02040421510779855
theta,xgboost,0.3333333333333333,-0.014697413456681518
theta,theta,0.5,0.0
theta,chronos2,1.0,0.023435887249554033
theta,mixed_freq_dfm_md,1.0,0.02937914520482421
theta,bvar_minnesota_20,1.0,0.0349803040948965
theta,bvar_minnesota_growth_20,1.0,0.03504078347897732
theta,auto_ets,1.0,0.03538279863281468
theta,factor_pca_qd,1.0,0.12520820477017858
theta,naive_last,1.0,0.21221135089737464
theta,drift,1.0,0.21359489612841576
theta,seasonal_naive,1.0,0.32257792229230087
chronos2,local_trend_ssm,0.0,-0.08026354925311074
chronos2,mean,0.0,-0.07467189599043444
chronos2,auto_arima,0.0,-0.05811357124141825
chronos2,random_forest,0.0,-0.05916958102487491
chronos2,bvar_minnesota_8,0.0,-0.044904618215695136
chronos2,bvar_minnesota_growth_8,0.0,-0.0448921906764308
chronos2,xgboost,0.0,-0.03904843543639447
chronos2,theta,0.0,-0.023998308911381105
chronos2,chronos2,0.5,0.0
chronos2,mixed_freq_dfm_md,1.0,0.006085886095620774
chronos2,bvar_minnesota_20,1.0,0.011821463326998738
chronos2,bvar_minnesota_growth_20,1.0,0.011883394114021617
chronos2,auto_ets,1.0,0.012233617053173163
chronos2,factor_pca_qd,1.0,0.10421468103511167
chronos2,naive_last,1.0,0.19330575553933016
chronos2,drift,1.0,0.19472250351621867
chronos2,seasonal_naive,1.0,0.3063209380080819
mixed_freq_dfm_md,local_trend_ssm,0.0,-0.08687816597102782
mixed_freq_dfm_md,mean,0.0,-0.08125227417167435
mixed_freq_dfm_md,auto_arima,0.0,-0.0645925603016595
mixed_freq_dfm_md,random_forest,0.0,-0.06565503619236646
mixed_freq_dfm_md,bvar_minnesota_8,0.0,-0.051302726863401205
mixed_freq_dfm_md,bvar_minnesota_growth_8,0.0,-0.0512902232284389
mixed_freq_dfm_md,xgboost,0.0,-0.04541068579327723
mixed_freq_dfm_md,theta,0.0,-0.03026840507256967
mixed_freq_dfm_md,chronos2,0.0,-0.006123150894510987
mixed_freq_dfm_md,mixed_freq_dfm_md,0.5,0.0
mixed_freq_dfm_md,bvar_minnesota_20,1.0,0.005770697036232897
mixed_freq_dfm_md,bvar_minnesota_growth_20,1.0,0.005833007034809601
mixed_freq_dfm_md,auto_ets,1.0,0.006185374441864289
mixed_freq_dfm_md,factor_pca_qd,1.0,0.09872965235800191
mixed_freq_dfm_md,naive_last,1.0,0.18836624495476395
mixed_freq_dfm_md,drift,1.0,0.1897916678932945
mixed_freq_dfm_md,seasonal_naive,1.0,0.30207343643914253
bvar_minnesota_20,local_trend_ssm,0.0,-0.09318661472869194
bvar_minnesota_20,mean,0.0,-0.08752806917729572
bvar_minnesota_20,auto_arima,0.0,-0.0707716591415497
bvar_minnesota_20,random_forest,0.0,-0.07184030184554135
bvar_minnesota_20,bvar_minnesota_8,0.0,-0.05740468896812834
bvar_minnesota_20,bvar_minnesota_growth_8,0.0,-0.05739211275967704
bvar_minnesota_20,xgboost,0.0,-0.051478449364688705
bvar_minnesota_20,theta,0.0,-0.0362482799504813
bvar_minnesota_20,chronos2,0.0,-0.011962882099017413
bvar_minnesota_20,mixed_freq_dfm_md,0.0,-0.00580419126556686
bvar_minnesota_20,bvar_minnesota_20,0.5,0.0
bvar_minnesota_20,bvar_minnesota_growth_20,1.0,6.267165772622096e-05
bvar_minnesota_20,auto_ets,0.6666666666666666,0.0004170842726072266
bvar_minnesota_20,factor_pca_qd,1.0,0.09349850687830386
bvar_minnesota_20,naive_last,1.0,0.18365536740289123
bvar_minnesota_20,drift,1.0,0.1850890637687913
bvar_minnesota_20,seasonal_naive,1.0,0.29802253717491545
bvar_minnesota_growth_20,local_trend_ssm,0.0,-0.09325513084005954
bvar_minnesota_growth_20,mean,0.0,-0.08759623063600652
bvar_minnesota_growth_20,auto_arima,0.0,-0.07083877038244712
bvar_minnesota_growth_20,random_forest,0.0,-0.07190748006424608
bvar_minnesota_growth_20,bvar_minnesota_8,0.0,-0.05747096242634098
bvar_minnesota_growth_20,bvar_minnesota_growth_8,0.0,-0.057458385429668635
bvar_minnesota_growth_20,xgboost,0.0,-0.05154435139236302
bvar_minnesota_growth_20,theta,0.0,-0.03631322741836729
bvar_minnesota_growth_20,chronos2,0.0,-0.012026307465369035
bvar_minnesota_growth_20,mixed_freq_dfm_md,0.0,-0.005867230632363052
bvar_minnesota_growth_20,bvar_minnesota_20,0.0,-6.267558570915988e-05
bvar_minnesota_growth_20,bvar_minnesota_growth_20,0.5,0.0
bvar_minnesota_growth_20,auto_ets,0.6666666666666666,0.0003544348278992082
bvar_minnesota_growth_20,factor_pca_qd,1.0,0.09344169136627634
bvar_minnesota_growth_20,naive_last,1.0,0.18360420252490262
bvar_minnesota_growth_20,drift,1.0,0.18503798874856225
bvar_minnesota_growth_20,seasonal_naive,1.0,0.29797854032627835
auto_ets,local_trend_ssm,0.0,-0.09364275592203808
auto_ets,mean,0.0,-0.08798184929551911
auto_ets,auto_arima,0.0,-0.07121844750853246
auto_ets,random_forest,0.0,-0.07228753611256677
auto_ets,bvar_minnesota_8,0.0,-0.05784589985580024
auto_ets,bvar_minnesota_growth_8,0.0,-0.05783331839982164
auto_ets,xgboost,0.0,-0.051917187479671556
auto_ets,theta,0.0,-0.03668066315079743
auto_ets,chronos2,0.0,-0.0123851320154027
auto_ets,mixed_freq_dfm_md,0.0,-0.0062238714170568255
auto_ets,bvar_minnesota_20,0.3333333333333333,-0.00041725830448369194
auto_ets,bvar_minnesota_growth_20,0.3333333333333333,-0.0003545604964878546
auto_ets,auto_ets,0.5,0.0
auto_ets,factor_pca_qd,1.0,0.09312026160227205
auto_ets,naive_last,1.0,0.18331474082561938
auto_ets,drift,1.0,0.18474903541323429
auto_ets,seasonal_naive,1.0,0.29772963124899143
factor_pca_qd,local_trend_ssm,0.0,-0.20594022516621902
factor_pca_qd,mean,0.0,-0.19969804509885924
factor_pca_qd,auto_arima,0.0,-0.18121334301851033
factor_pca_qd,random_forest,0.0,-0.18239220782138155
factor_pca_qd,bvar_minnesota_8,0.0,-0.1664676748923719
factor_pca_qd,bvar_minnesota_growth_8,0.0,-0.16645380154682687
factor_pca_qd,xgboost,0.0,-0.15993019023470012
factor_pca_qd,theta,0.0,-0.14312914850474145
factor_pca_qd,chronos2,0.0,-0.11633890266870583
factor_pca_qd,mixed_freq_dfm_md,0.0,-0.1095449912629538
factor_pca_qd,bvar_minnesota_20,0.0,-0.10314214327030546
factor_pca_qd,bvar_minnesota_growth_20,0.0,-0.10307300752347914
factor_pca_qd,auto_ets,0.0,-0.10268204003189729
factor_pca_qd,factor_pca_qd,0.5,0.0
factor_pca_qd,naive_last,1.0,0.09945583234961519
factor_pca_qd,drift,1.0,0.10103740323149313
factor_pca_qd,seasonal_naive,1.0,0.22561907713168505
naive_last,local_trend_ssm,0.0,-0.3391239080617723
naive_last,mean,0.0,-0.33219234346828164
naive_last,auto_arima,0.0,-0.3116661963403984
naive_last,random_forest,0.0,-0.31297525462451037
naive_last,bvar_minnesota_8,0.0,-0.2952920209741736
naive_last,bvar_minnesota_growth_8,0.0,-0.29527661546043715
naive_last,xgboost,0.0,-0.28803253843848764
naive_last,theta,0.0,-0.26937599461366424
naive_last,chronos2,0.0,-0.23962704192660778
naive_last,mixed_freq_dfm_md,0.0,-0.23208281294839117
naive_last,bvar_minnesota_20,0.0,-0.2249728363113166
naive_last,bvar_minnesota_growth_20,0.0,-0.2248960652329952
naive_last,auto_ets,0.0,-0.22446191940691995
naive_last,factor_pca_qd,0.0,-0.11043970514972745
naive_last,naive_last,0.5,0.0
naive_last,drift,1.0,0.0017562391037457825
naive_last,seasonal_naive,1.0,0.14009667633653444
drift,local_trend_ssm,0.0,-0.3414798674618966
drift,mean,0.0,-0.33453610796645306
drift,auto_arima,0.0,-0.31397384859459976
drift,random_forest,0.0,-0.3152852099427905
drift,bvar_minnesota_8,0.0,-0.2975708656683418
drift,bvar_minnesota_growth_8,0.0,-0.29755543305123977
drift,xgboost,0.0,-0.2902986113151884
drift,theta,0.0,-0.2716092444935285
drift,chronos2,0.0,-0.24180795361408758
drift,mixed_freq_dfm_md,0.0,-0.23425045185575621
drift,bvar_minnesota_20,0.0,-0.22712796643126332
drift,bvar_minnesota_growth_20,0.0,-0.22705106028736477
drift,auto_ets,0.0,-0.22661615065598828
drift,factor_pca_qd,0.0,-0.11239333382133054
drift,naive_last,0.0,-0.0017593289059667505
drift,drift,0.5,0.0
drift,seasonal_naive,1.0,0.13858382356287635
seasonal_naive,local_trend_ssm,0.0,-0.5572958857243073
seasonal_naive,mean,0.0,-0.5492350207378112
seasonal_naive,auto_arima,0.0,-0.5253647244346926
seasonal_naive,random_forest,0.0,-0.5268870563621177
seasonal_naive,bvar_minnesota_8,0.0,-0.5063228450563626
seasonal_naive,bvar_minnesota_growth_8,0.0,-0.5063049296543489
seasonal_naive,xgboost,0.0,-0.4978806372686799
seasonal_naive,theta,0.0,-0.47618454270616506
seasonal_naive,chronos2,0.0,-0.44158884820376887
seasonal_naive,mixed_freq_dfm_md,0.0,-0.4328155026768836
seasonal_naive,bvar_minnesota_20,0.0,-0.42454715850211766
seasonal_naive,bvar_minnesota_growth_20,0.0,-0.424457879770185
seasonal_naive,auto_ets,0.0,-0.42395300228671884
seasonal_naive,factor_pca_qd,0.0,-0.291354126204439
seasonal_naive,naive_last,0.0,-0.16292142672466658
seasonal_naive,drift,0.0,-0.1608790586404687
seasonal_naive,seasonal_naive,0.5,0.0
